ID,difficulty_score,text_length,word_count,vocabulary_diversity,rare_word_ratio,named_entity_score,number_complexity,special_char_complexity,historical_spelling,text_length_complexity,punctuation_complexity
gYNNY28g0JcGgkOh,22.996428571428574,77,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,38.5,0.0
T3gCkSt5bcuYdswx,22.991666666666664,93,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,46.5,0.0
Rz92ZJxfYzaqIhDx,22.991666666666664,93,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,46.5,0.0
mDcut1Oit1ufRONd,22.98846153846154,58,13,92.3076923076923,0.0,38.46153846153847,0.0,0.0,0.0,29.0,0.0
CKB6GJz8mOQfk59Y,22.97564102564103,78,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,39.0,12.82051282051282
MibJx6ArKT1dh3mj,22.96153846153846,60,13,100.0,0.0,0.0,43.07692307692308,0.0,0.0,30.0,0.0
7NDlyxiDUmOwrmvi,22.958122362869197,79,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,39.5,6.329113924050633
7lDBxlJMkIBys2QS,22.921428571428574,74,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,37.0,0.0
R6HfPQBGxbxtl8nv,22.916666666666664,90,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,45.0,0.0
QtaVFLNiZRVfy4rw,22.871428571428574,72,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,36.0,0.0
kjsHRnZN8TxHMqED,22.871428571428574,72,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,36.0,0.0
RI0lmXgWontGtuXH,22.871428571428574,72,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,36.0,0.0
Qi23YZHBmahei4Y0,22.863636363636367,60,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,30.0,0.0
AOYNDeh15FMIbOGK,22.84027777777778,90,16,93.75,0.0,31.25,0.0,0.0,0.0,45.0,5.555555555555555
f8QIolG5Xe3f2ZYp,22.83863636363637,59,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,29.5,0.0
mWMqvmu5qzhPsCbC,22.821428571428573,70,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,35.0,0.0
0mbbbshnl0XReeqC,22.821428571428573,70,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,35.0,0.0
PdY5Y9pFyhpFOMeH,22.816666666666663,86,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,43.0,0.0
VLSw3TNOBkNiYn0n,22.816666666666663,86,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,43.0,0.0
8CcsjqeAUKQGhsj3,22.813636363636366,58,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,29.0,0.0
fcGhNtSIXqTiiB4l,22.81153846153846,54,13,100.0,0.0,0.0,43.07692307692308,0.0,0.0,27.0,0.0
0qAbkepBWI2IsexF,22.80515873015873,63,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,31.5,7.936507936507936
clMu6Z9NoOKg7Fjv,22.791666666666664,85,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,42.5,0.0
7i97uwT7kmw69zgD,22.771428571428572,68,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,34.0,0.0
fNdKPYY3938VlsJE,22.75,70,15,80.0,0.0,0.0,60.0,0.0,0.0,35.0,0.0
GmJt9luZoy6Z6O2t,22.746428571428574,67,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,33.5,0.0
2iDMJd7wTVLRxPb6,22.746428571428574,67,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,33.5,0.0
EG5bhQ7Il9brYnp1,22.733333333333334,76,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,38.0,0.0
oPlxlHy9hYnkpUMq,22.729287515762927,61,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,30.5,16.393442622950822
8NzDIKPDzcK9HEne,22.72142857142857,66,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,33.0,0.0
4IDUX9g16EPOSFu0,22.72142857142857,66,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,33.0,0.0
tdtUA4VWyJj8hjfv,22.671428571428574,64,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,32.0,0.0
XmIJfHjDpa2QBoto,22.671428571428574,64,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,32.0,0.0
CblDL5T5m4DfquSP,22.666666666666664,80,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,40.0,0.0
XPY28ckUybV2lHPt,22.663636363636368,52,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,26.0,0.0
yKZgZHtxrrg3RZLI,22.66287878787879,55,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,27.5,9.09090909090909
lmHBUTrePa9aMvoG,22.646428571428572,63,14,92.85714285714286,0.0,35.714285714285715,0.0,0.0,0.0,31.5,0.0
MBHHxNnqU9iHJnOZ,22.638636363636365,51,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,25.5,0.0
sV3vZhD9ejW9o3RU,22.6375,93,16,93.75,0.0,31.25,0.0,0.0,0.0,46.5,0.0
3NQ6EnkaYonf7ZNj,22.633333333333336,72,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,36.0,0.0
IVzplfIgiUjOFB5r,22.633333333333336,72,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,36.0,0.0
sXe2iqnAezdxaSlM,22.613636363636367,50,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,25.0,0.0
wYYpLublqdiVAHhV,22.6125,92,16,93.75,0.0,31.25,0.0,0.0,0.0,46.0,0.0
Ojj6uX95vgCZre1M,22.603846153846156,58,13,76.92307692307693,0.0,38.46153846153847,0.0,0.0,38.46153846153847,29.0,0.0
9Sx5ZRhI3p2Cya69,22.591666666666665,77,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,38.5,0.0
9EkaqCzEBy6yTcIi,22.58863636363637,49,11,81.81818181818183,0.0,45.45454545454545,0.0,0.0,0.0,24.5,0.0
sMnHngJrTM84Z3Qe,22.572453222453227,74,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,37.0,6.756756756756757
mQVKRRMKleLiVeiq,22.566666666666663,76,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,38.0,0.0
MH9Wr7FEWvMBvxR4,22.541666666666664,75,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,37.5,0.0
mzveuvMFnSVEhrDc,22.516666666666666,74,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,37.0,0.0
xqZz4yYi2OlXAvSs,22.508333333333336,67,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,33.5,0.0
ZfpxRSWNKGMG4XLC,22.508333333333336,67,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,33.5,0.0
uyr0Yzxh7KmLIlRX,22.4875,87,16,93.75,0.0,31.25,0.0,0.0,0.0,43.5,0.0
Vi6GSbdZStQeDE5T,22.466666666666665,72,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,36.0,0.0
2kbJzvBREwWzzeHU,22.46323529411765,75,17,58.82352941176471,0.0,58.8235294117647,0.0,0.0,0.0,37.5,0.0
oWOcKIebP06E7KPy,22.441666666666663,71,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,35.5,0.0
YpoQ37N3votJffau,22.433333333333337,64,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,32.0,0.0
PqQ3smZXin4z9lk0,22.433333333333337,64,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,32.0,0.0
u5IfijoySjTneAAv,22.416666666666664,100,18,94.44444444444444,0.0,0.0,36.666666666666664,0.0,0.0,50.0,5.0
sU7KenthbnHZKFuj,22.408333333333335,63,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,31.5,0.0
8rdcR8BqtPxsPDvV,22.402272727272727,67,11,90.9090909090909,0.0,0.0,47.27272727272727,0.0,0.0,33.5,0.0
4VGt1SJ3uTV7JOnm,22.3875,83,16,93.75,0.0,31.25,0.0,0.0,0.0,41.5,0.0
nNTsRw6RiTP9lGIS,22.3875,83,16,93.75,0.0,31.25,0.0,0.0,0.0,41.5,0.0
5L3bEhqeyOYoRSoZ,22.3625,82,16,93.75,0.0,31.25,0.0,0.0,0.0,41.0,0.0
F6JPT9bRoDJLXhQj,22.358333333333334,61,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,30.5,0.0
lmdl9GB3vPS8v6Sb,22.358333333333334,61,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,30.5,0.0
ourn8QsAJvGVBpQK,22.358333333333334,61,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,30.5,0.0
zl54SNMfCkgFs8kM,22.34467213114754,61,10,100.0,0.0,0.0,0.0,50.0,0.0,30.5,16.393442622950822
1JIyRk0e5EwTaPId,22.341666666666665,67,15,93.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,33.5,0.0
qxxJJ7ZqwbAhw3R9,22.3375,81,16,93.75,0.0,31.25,0.0,0.0,0.0,40.5,0.0
fCtxAqjtaaH0W2iw,22.3375,81,16,93.75,0.0,31.25,0.0,0.0,0.0,40.5,0.0
taRKyhVCdKLG8Cne,22.301282051282055,60,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,30.0,8.333333333333334
tFI91ZC9bcvdvYUc,22.2875,79,16,93.75,0.0,31.25,0.0,0.0,0.0,39.5,0.0
ZNIAY93G9oOih7ld,22.284615384615385,76,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,38.0,0.0
G8d6QxzjT2Bxyxas,22.2625,78,16,93.75,0.0,31.25,0.0,0.0,0.0,39.0,0.0
aO980ubOx3cZVuRC,22.259615384615387,75,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,37.5,0.0
vQKErCCBwyXuL5cE,22.258333333333336,57,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,28.5,0.0
hv7ntDpxZxQk8HZN,22.2125,76,16,93.75,0.0,31.25,0.0,0.0,0.0,38.0,0.0
71uVMT3MrDuQESBn,22.208333333333332,75,17,94.11764705882352,0.0,29.41176470588235,0.0,0.0,0.0,37.5,6.666666666666667
iUo1aWbtDRUIBIy0,22.2,88,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,44.0,0.0
yXqQdrf7jObOL3gh,22.18783783783784,74,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,37.0,6.756756756756757
7hlHU4tL0ZFgHwSK,22.1875,75,16,93.75,0.0,31.25,0.0,0.0,0.0,37.5,0.0
cSTqrOdK0b3T7EMO,22.184615384615388,72,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,36.0,0.0
Do9613kZhc4ERTHH,22.183333333333337,54,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,27.0,0.0
W8tTDPj2Gg6io6xy,22.1625,74,16,93.75,0.0,31.25,0.0,0.0,0.0,37.0,0.0
j6AcIyWMUHkkgaw5,22.159615384615385,71,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,35.5,0.0
8RljdKCx8vRbzgDX,22.158333333333335,53,12,83.33333333333334,0.0,41.666666666666664,0.0,0.0,0.0,26.5,0.0
8Sb22Q4tnHMGmVzs,22.15,86,17,94.11764705882352,0.0,29.41176470588235,0.0,0.0,0.0,43.0,0.0
L0rGKAmrdBOFMgEB,22.130952380952383,70,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,35.0,14.285714285714285
Kz5iJqbDZBRPQLZv,22.075,83,17,94.11764705882352,0.0,29.41176470588235,0.0,0.0,0.0,41.5,0.0
KlyPyxLP51eHqy6o,22.05,82,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,41.0,0.0
280Jo59JRJO9lTf9,22.034615384615385,66,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,33.0,0.0
h9U6A6a4NRnzxNYw,22.0125,68,16,93.75,0.0,31.25,0.0,0.0,0.0,34.0,0.0
GN5yRY49nn0EA5Vf,22.009615384615387,65,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,32.5,0.0
Lsheu7397XAncjLu,22.009615384615387,65,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,32.5,0.0
n0Wl8s2tHpqnY3G6,21.979166666666668,80,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,40.0,6.25
iFPHKbk2DBqxhmaR,21.973872679045094,58,13,76.92307692307693,0.0,38.46153846153847,0.0,0.0,0.0,29.0,25.862068965517242
o7ecVjFPbE66NcpS,21.9581223628692,79,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,39.5,6.329113924050633
T74IZPeQ36gvNsJ7,21.934615384615388,62,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,31.0,0.0
Nkho8hB08VJliyPd,21.916666666666668,60,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,30.0,8.333333333333334
X9iBG63d1hHjtkku,21.89166666666667,89,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,44.5,0.0
lxumDhqQ3FH9OuMy,21.87222222222222,86,18,94.44444444444444,0.0,27.777777777777775,0.0,0.0,0.0,43.0,0.0
PY2Ka6Dsi19zc5I6,21.85,74,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,37.0,0.0
g6gHjpmNHq0wrYzf,21.84166666666667,87,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,43.5,0.0
NWyuJVscjSKpDAqu,21.825,53,10,70.0,0.0,50.0,0.0,0.0,0.0,26.5,0.0
3evlRU96UPHFm1nK,21.825,73,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,36.5,0.0
IBcVBCmLJoTq5t7I,21.817857142857143,67,14,92.85714285714286,0.0,0.0,41.42857142857143,0.0,0.0,33.5,0.0
CMmUgt3PtqPMrZYZ,21.809615384615388,57,13,84.61538461538461,0.0,38.46153846153847,0.0,0.0,0.0,28.5,0.0
Ecq99AlkzRH1gDZf,21.8,72,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,36.0,0.0
C2rgepkuUE8ULE88,21.793779342723006,71,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,35.5,7.042253521126761
oXHyC6Ct3LBtKNdN,21.770803782505908,94,18,88.88888888888889,0.0,27.777777777777775,0.0,0.0,0.0,47.0,10.638297872340425
GziX2H4Kblm41m1d,21.76666666666667,84,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,42.0,0.0
B5KC2V5tJ1WS4yLF,21.75,70,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,35.0,0.0
7Ei4U1aODW1oJ3T2,21.75,60,12,100.0,0.0,0.0,35.0,0.0,0.0,30.0,0.0
jC3LYWViPYtzpjb5,21.75,70,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,35.0,0.0
yy6d68ZN7v17qERd,21.705555555555556,46,9,100.0,0.0,0.0,0.0,55.55555555555555,0.0,23.0,0.0
4BOXvhynMhDkEgXv,21.705555555555556,46,9,100.0,0.0,0.0,0.0,55.55555555555555,0.0,23.0,0.0
XYfcXwlDyNH8hSLH,21.7,68,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,34.0,0.0
ne1WJnLn03ovXjY5,21.675,92,16,87.5,0.0,31.25,0.0,0.0,0.0,46.0,0.0
ccPugT9HO1r1VqLI,21.666666666666668,80,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,40.0,0.0
Zwez3VcBbD6e3uKB,21.65,91,16,87.5,0.0,31.25,0.0,0.0,0.0,45.5,0.0
LE9SfjUUH2WXrDHf,21.64166666666667,79,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,39.5,0.0
l8CbSnyKQlrVRKXj,21.607142857142858,70,15,100.0,0.0,0.0,30.0,0.0,0.0,35.0,7.142857142857142
6gVBMZZe0au2ocjg,21.573958333333337,64,12,75.0,0.0,41.666666666666664,0.0,0.0,0.0,32.0,7.8125
bVoSB9e6pmkvteOO,21.566666666666666,76,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,38.0,0.0
fsGQONvf08WpRtoZ,21.538888888888884,106,18,88.88888888888889,0.0,27.777777777777775,0.0,0.0,0.0,53.0,0.0
qLAsM04P89Hwzbhl,21.51666666666667,74,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,37.0,0.0
0z7Z59DyN3LPlqkC,21.51153846153846,62,13,100.0,0.0,0.0,33.07692307692308,0.0,0.0,31.0,0.0
exmvmM2zho1BUFrW,21.479914529914527,78,18,88.88888888888889,0.0,27.777777777777775,0.0,0.0,0.0,39.0,12.82051282051282
XRaE6iPlMZaoqMZ8,21.475,84,16,87.5,0.0,31.25,0.0,0.0,0.0,42.0,0.0
WRoSDSc7WAiElI2g,21.475,59,14,85.71428571428571,0.0,35.714285714285715,0.0,0.0,0.0,29.5,0.0
iVqUZJW6l8R5vPfo,21.475,84,16,87.5,0.0,31.25,0.0,0.0,0.0,42.0,0.0
Np9cR4uy6Y8hyqIU,21.45,83,16,87.5,0.0,31.25,0.0,0.0,0.0,41.5,0.0
77uJzMj3zpuBbcyP,21.44551282051282,65,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,32.5,23.076923076923077
akPEDSz3Q9VMUFtN,21.425,77,15,100.0,0.0,0.0,30.0,0.0,0.0,38.5,0.0
BDbcMdaQq4pywOvf,21.39166666666667,69,15,86.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,34.5,0.0
6o0C4w7bAdzGxpyf,21.36764705882353,90,17,88.23529411764706,0.0,29.41176470588235,0.0,0.0,0.0,45.0,0.0
nkJAR26WhraTXiOs,21.364102564102566,52,12,75.0,0.0,41.666666666666664,0.0,0.0,0.0,26.0,9.615384615384617
uoCwWlwCUtZtRZ80,21.336147186147183,66,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,33.0,15.151515151515152
LVSjwPTLdYBSZFDh,21.240384615384617,65,13,76.92307692307693,0.0,38.46153846153847,0.0,0.0,0.0,32.5,7.6923076923076925
LiRXmqiAJmttftK7,21.2,73,16,87.5,0.0,31.25,0.0,0.0,0.0,36.5,0.0
UaG2IBt0aAVFxWA2,21.183333333333337,64,12,75.0,0.0,41.666666666666664,0.0,0.0,0.0,32.0,0.0
vevgJRysqU2Q96M3,21.138888888888886,90,18,88.88888888888889,0.0,27.777777777777775,0.0,0.0,0.0,45.0,0.0
WSlmnVErULWHMsg1,21.07598684210526,96,19,84.21052631578947,0.0,26.31578947368421,0.0,0.0,0.0,48.0,15.625
D6VOiydlgneQGSbB,21.033333333333335,58,12,75.0,0.0,41.666666666666664,0.0,0.0,0.0,29.0,0.0
29IotFQ5CVcwfaP0,21.025,41,6,100.0,0.0,0.0,0.0,0.0,100.0,20.5,0.0
PbN7AgFVWN7IgOCG,21.01666666666667,74,12,100.0,0.0,0.0,0.0,41.666666666666664,0.0,37.0,0.0
AoupA6Uur0eKxhGR,21.013888888888886,85,18,88.88888888888889,0.0,27.777777777777775,0.0,0.0,0.0,42.5,0.0
j3NPdohPclRG3CLu,20.991666666666667,73,12,100.0,0.0,0.0,0.0,41.666666666666664,0.0,36.5,0.0
xMoMBukg200oIoua,20.988636363636363,65,11,81.81818181818183,0.0,0.0,47.27272727272727,0.0,0.0,32.5,0.0
RdhJeV3xJKgmzIjL,20.983333333333334,56,12,75.0,0.0,41.666666666666664,0.0,0.0,0.0,28.0,0.0
6mUlAcXaOxTvZNxv,20.955769230769235,69,13,76.92307692307693,0.0,38.46153846153847,0.0,0.0,0.0,34.5,0.0
8fnCME3Eko1AMjYL,20.93235294117647,82,17,88.23529411764706,0.0,0.0,37.64705882352941,0.0,0.0,41.0,0.0
uKzDWM9cJLIXRrpB,20.930769230769233,68,13,76.92307692307693,0.0,38.46153846153847,0.0,0.0,0.0,34.0,0.0
4TYcHgCD04c4pHIz,20.928571428571427,80,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,40.0,0.0
6SWprz9vsCZiiAMS,20.912703756201275,83,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,41.5,12.048192771084338
N4zbOHsgUSwRJXv4,20.874941724941724,66,13,100.0,0.0,0.0,0.0,38.46153846153847,0.0,33.0,7.575757575757576
jiqx4LpoqZtfKzK6,20.871153846153845,81,13,100.0,0.0,0.0,0.0,38.46153846153847,0.0,40.5,0.0
XzaMRNbKDwFTHIZY,20.845454545454547,52,11,100.0,0.0,0.0,0.0,0.0,90.9090909090909,26.0,0.0
XpRMATDlCwZDGsr8,20.803571428571427,75,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,37.5,0.0
BdQlRbOM6mfoE6JI,20.753571428571426,73,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,36.5,0.0
i4detMeZh3HOXKsg,20.734313725490196,68,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,34.0,7.352941176470588
NhigzxYvJ8xWjmMG,20.6625,89,16,81.25,0.0,31.25,0.0,0.0,0.0,44.5,0.0
9E7C4vszxJAhEkJQ,20.65441176470588,85,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,42.5,5.88235294117647
o5CqFzDTDx4nDiA9,20.65357142857143,69,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,34.5,0.0
esXaLJlfkFclphJM,20.642283950617283,81,16,81.25,0.0,0.0,38.75,0.0,0.0,40.5,12.345679012345679
ysDMVtR1CoJAs2Bm,20.616666666666667,78,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,39.0,0.0
jyTYOjVyuxgfa8tC,20.6125,87,16,81.25,0.0,31.25,0.0,0.0,0.0,43.5,0.0
kNHxbkpQQbwO7Vb1,20.603571428571428,67,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,33.5,0.0
eEMNnCTYJgaPRPW6,20.603571428571428,67,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,33.5,0.0
6Q9xqqBd0In0I4xS,20.603571428571428,67,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,33.5,0.0
OuptI0Bsc2gd8tQ9,20.571153846153848,69,13,100.0,0.0,0.0,0.0,38.46153846153847,0.0,34.5,0.0
sawYdJwaQfTpRrEO,20.557070707070704,44,9,88.88888888888889,0.0,0.0,0.0,55.55555555555555,0.0,22.0,11.363636363636363
JTuyMHsDGMBgYSh2,20.53529411764706,92,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,46.0,0.0
peaK10AjWlEViVHS,20.51666666666667,74,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,37.0,0.0
TJPsDVZFBG8z7mql,20.51666666666667,74,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,37.0,0.0
nH8ObsARI7iEwACV,20.50580693815988,78,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,39.0,6.41025641025641
1NUV8e9YtVPQo2c3,20.503571428571426,63,14,78.57142857142857,0.0,35.714285714285715,0.0,0.0,0.0,31.5,0.0
3cAEKtKC5vYyE1U1,20.49365325077399,76,17,94.11764705882352,0.0,0.0,27.647058823529413,0.0,0.0,38.0,6.578947368421052
kNwKBAWbWsJVFpy6,20.46666666666667,72,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,36.0,0.0
mYSNrdDP8aeyQrQ2,20.4,81,16,93.75,0.0,0.0,28.75,0.0,0.0,40.5,0.0
ly9oRp3bIX6dY8V6,20.386538461538464,52,8,100.0,0.0,0.0,0.0,0.0,62.5,26.0,19.230769230769234
I7fDan256kRgfMka,20.366666666666667,68,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,34.0,0.0
vCaqnpSewqYgUady,20.33529411764706,84,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,42.0,0.0
Kq6naek2cqUEYeoD,20.32261295822677,69,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,34.5,7.246376811594203
vHHSSNgBQUpEwQRP,20.310294117647057,83,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,41.5,0.0
RFqJwRN2Kszre9Gm,20.291666666666668,65,15,80.0,0.0,33.333333333333336,0.0,0.0,0.0,32.5,0.0
gzpmWl4xo2Y84pTB,20.264906832298138,46,7,100.0,0.0,0.0,0.0,0.0,71.42857142857143,23.0,10.869565217391305
mrggexMX2vbpskIg,20.225,74,16,93.75,0.0,0.0,28.75,0.0,0.0,37.0,0.0
XRSdH1cm8ft5LV5K,20.2125,71,16,81.25,0.0,31.25,0.0,0.0,0.0,35.5,0.0
mR24Tr9zgLYXLtkY,20.08529411764706,74,17,82.35294117647058,0.0,29.41176470588235,0.0,0.0,0.0,37.0,0.0
Xeym5MC4Oxbx4C0V,20.063888888888886,47,9,88.88888888888889,0.0,0.0,0.0,55.55555555555555,0.0,23.5,0.0
uPeCDRHwi41XJOLl,20.005898876404494,89,14,92.85714285714286,0.0,0.0,0.0,35.714285714285715,0.0,44.5,5.617977528089887
xcbmmslo4qUlv2Jp,19.895614035087714,76,15,73.33333333333333,0.0,33.333333333333336,0.0,0.0,0.0,38.0,6.578947368421052
3duQasRWuMWyO2gN,19.771428571428572,48,7,100.0,0.0,0.0,0.0,0.0,71.42857142857143,24.0,0.0
fUVZgu51CqrTZNzQ,19.75681818181818,63,11,90.9090909090909,0.0,0.0,0.0,45.45454545454545,0.0,31.5,0.0
LAEuvXCLhZib1Mtv,19.683333333333334,54,12,66.66666666666666,0.0,41.666666666666664,0.0,0.0,0.0,27.0,0.0
KcVzW7uqdk4wNUN0,19.676923076923078,64,13,69.23076923076923,0.0,38.46153846153847,0.0,0.0,0.0,32.0,0.0
rXvkVgkwT397JBcB,19.671428571428574,44,7,100.0,0.0,0.0,0.0,0.0,71.42857142857143,22.0,0.0
UpD34LSJrrbSKEeU,19.607142857142858,70,14,71.42857142857143,0.0,35.714285714285715,0.0,0.0,0.0,35.0,0.0
vq3qKZ8XFNTUhl5C,19.557142857142857,68,14,71.42857142857143,0.0,35.714285714285715,0.0,0.0,0.0,34.0,0.0
d6XfPKoIVU27c66l,19.53333333333333,88,15,93.33333333333333,0.0,0.0,0.0,33.333333333333336,0.0,44.0,0.0
zIfY4PPeIb510QCR,19.4,76,16,75.0,0.0,31.25,0.0,0.0,0.0,38.0,0.0
f5cMjlBHvMlRBj5Q,19.35,74,16,75.0,0.0,31.25,0.0,0.0,0.0,37.0,0.0
7swjLY3My7twTDtr,19.35,49,8,100.0,0.0,0.0,0.0,0.0,62.5,24.5,0.0
jXENNwW0up5VdlrP,19.342307692307692,66,13,92.3076923076923,0.0,0.0,0.0,38.46153846153847,0.0,33.0,0.0
gKVCQDEsIBDxNx98,19.32777777777778,62,9,100.0,0.0,0.0,0.0,0.0,55.55555555555555,31.0,0.0
Bwm4qZqlcdsjfRGB,19.3,47,8,100.0,0.0,0.0,0.0,0.0,62.5,23.5,0.0
bnoPNHifsCJR1888,19.27777777777778,60,9,100.0,0.0,0.0,0.0,0.0,55.55555555555555,30.0,0.0
